win_index,t_start,t_end,n_pkts,pkts_per_s,fc3,fc6,fc16,n_flows,top_flow_share,fc6_addr_entropy,fc6_addr_distinct,fc16_addr_entropy,fc16_addr_distinct,fc16_qty_mean,fc16_qty_std,fc16_qty_max,frame_len_mean,frame_len_std
0,0.0,5.0,74,14.8,72,2,0,4,0.33783783783783783,0.0,0,0.0,0,0.0,0.0,0.0,64.02702702702703,8.501149322890425
1,5.0,10.0,74,14.8,72,2,0,4,0.33783783783783783,0.0,0,0.0,0,0.0,0.0,0.0,64.02702702702703,8.501149322890425
2,10.0,15.0,64,12.8,64,0,0,4,0.34375,0.0,0,0.0,0,0.0,0.0,0.0,64.5,8.5
3,15.0,20.0,80,16.0,76,4,0,4,0.3125,0.0,0,0.0,0,0.0,0.0,0.0,63.625,8.481413502477048
4,20.0,25.0,74,14.8,70,4,0,4,0.3108108108108108,0.0,0,0.0,0,0.0,0.0,0.0,63.554054054054056,8.475946717260259
5,25.0,30.0,84,16.8,76,8,0,4,0.2857142857142857,0.0,0,0.0,0,0.0,0.0,0.0,62.833333333333336,8.38626049436607
6,30.0,35.0,72,14.4,68,4,0,4,0.3194444444444444,0.0,0,0.0,0,0.0,0.0,0.0,63.52777777777778,8.473770350358642
7,35.0,40.0,72,14.4,70,2,0,4,0.3333333333333333,0.0,0,0.0,0,0.0,0.0,0.0,64.01388888888889,8.500805608155872
8,40.0,45.0,74,14.8,72,2,0,4,0.33783783783783783,0.0,0,0.0,0,0.0,0.0,0.0,64.02702702702703,8.501149322890425
9,45.0,50.0,68,13.6,68,0,0,4,0.36764705882352944,0.0,0,0.0,0,0.0,0.0,0.0,64.5,8.5
10,50.0,55.0,68,13.6,68,0,0,4,0.35294117647058826,0.0,0,0.0,0,0.0,0.0,0.0,64.5,8.5
11,55.0,60.0,80,16.0,76,4,0,4,0.3125,0.0,0,0.0,0,0.0,0.0,0.0,63.625,8.481413502477048
