win_index,t_start,t_end,n_pkts,pkts_per_s,fc3,fc6,fc16,n_flows,top_flow_share,fc6_addr_entropy,fc6_addr_distinct,fc16_addr_entropy,fc16_addr_distinct,fc16_qty_mean,fc16_qty_std,fc16_qty_max,frame_len_mean,frame_len_std
0,0.0,5.0,172,34.4,74,98,0,6,0.26744186046511625,0.0,0,0.0,0,0.0,0.0,0.0,59.343023255813954,6.780084390942075
1,5.0,10.0,166,33.2,70,96,0,6,0.28313253012048195,0.0,0,0.0,0,0.0,0.0,0.0,59.475903614457835,6.864174330807897
2,10.0,15.0,164,32.8,70,94,0,6,0.2804878048780488,0.0,0,0.0,0,0.0,0.0,0.0,59.51829268292683,6.89509596050559
3,15.0,20.0,166,33.2,70,96,0,6,0.27710843373493976,0.0,0,0.0,0,0.0,0.0,0.0,59.36746987951807,6.791465381802762
4,20.0,25.0,158,31.6,66,92,0,6,0.2911392405063291,0.0,0,0.0,0,0.0,0.0,0.0,59.550632911392405,6.910409931560363
5,25.0,30.0,162,32.4,70,92,0,6,0.2839506172839506,0.0,0,0.0,0,0.0,0.0,0.0,59.67283950617284,6.996322002797922
6,30.0,35.0,156,31.2,64,92,0,6,0.2948717948717949,0.0,0,0.0,0,0.0,0.0,0.0,59.48717948717949,6.864519685035944
7,35.0,40.0,166,33.2,72,94,0,6,0.27710843373493976,0.0,0,0.0,0,0.0,0.0,0.0,59.57831325301205,6.9379704020313415
8,40.0,45.0,164,32.8,70,94,0,6,0.2804878048780488,0.0,0,0.0,0,0.0,0.0,0.0,59.51829268292683,6.89509596050559
9,45.0,50.0,164,32.8,68,96,0,6,0.2865853658536585,0.0,0,0.0,0,0.0,0.0,0.0,59.41463414634146,6.819003609912881
10,50.0,55.0,162,32.4,70,92,0,6,0.2839506172839506,0.0,0,0.0,0,0.0,0.0,0.0,59.67283950617284,6.996322002797922
11,55.0,60.0,158,31.6,66,92,0,6,0.2911392405063291,0.0,0,0.0,0,0.0,0.0,0.0,59.550632911392405,6.910409931560363
