win_index,t_start,t_end,n_pkts,pkts_per_s,fc3,fc6,fc16,n_flows,top_flow_share,fc6_addr_entropy,fc6_addr_distinct,fc16_addr_entropy,fc16_addr_distinct,fc16_qty_mean,fc16_qty_std,fc16_qty_max,frame_len_mean,frame_len_std
0,0.0,5.0,722,144.4,718,4,0,6,0.4473684210526316,0.0,0,0.0,0,0.0,0.0,0.0,64.02908587257618,8.51187773639131
1,5.0,10.0,714,142.8,714,0,0,6,0.45098039215686275,0.0,0,0.0,0,0.0,0.0,0.0,64.1218487394958,8.513821285690883
2,10.0,15.0,714,142.8,714,0,0,6,0.4523809523809524,0.0,0,0.0,0,0.0,0.0,0.0,64.09663865546219,8.514144758592652
3,15.0,20.0,714,142.8,712,2,0,6,0.4523809523809524,0.0,0,0.0,0,0.0,0.0,0.0,64.07282913165267,8.512983401474024
4,20.0,25.0,714,142.8,714,0,0,6,0.4523809523809524,0.0,0,0.0,0,0.0,0.0,0.0,64.1218487394958,8.513821285690883
5,25.0,30.0,722,144.4,720,2,0,6,0.4487534626038781,0.0,0,0.0,0,0.0,0.0,0.0,64.05263157894737,8.513147726342247
6,30.0,35.0,720,144.0,716,4,0,6,0.44722222222222224,0.0,0,0.0,0,0.0,0.0,0.0,64.02777777777777,8.511874421820304
7,35.0,40.0,714,142.8,714,0,0,6,0.453781512605042,0.0,0,0.0,0,0.0,0.0,0.0,64.09663865546219,8.514144758592652
8,40.0,45.0,714,142.8,714,0,0,6,0.4523809523809524,0.0,0,0.0,0,0.0,0.0,0.0,64.1218487394958,8.513821285690883
9,45.0,50.0,732,146.4,726,6,0,6,0.4426229508196721,0.0,0,0.0,0,0.0,0.0,0.0,63.98770491803279,8.510592029924341
10,50.0,55.0,718,143.6,716,2,0,6,0.44846796657381616,0.0,0,0.0,0,0.0,0.0,0.0,64.05013927576601,8.513155065708734
11,55.0,60.0,710,142.0,710,0,0,6,0.45492957746478874,0.0,0,0.0,0,0.0,0.0,0.0,64.11971830985915,8.51385150952761
