win_index,t_start,t_end,n_pkts,pkts_per_s,fc3,fc6,fc16,n_flows,top_flow_share,fc6_addr_entropy,fc6_addr_distinct,fc16_addr_entropy,fc16_addr_distinct,fc16_qty_mean,fc16_qty_std,fc16_qty_max,frame_len_mean,frame_len_std
0,0.0,5.0,160,32.0,68,92,0,6,0.2875,0.0,0,0.0,0,0.0,0.0,0.0,59.6125,6.954303973080278
1,5.0,10.0,170,34.0,72,98,0,6,0.27647058823529413,0.0,0,0.0,0,0.0,0.0,0.0,59.38823529411765,6.806733893548206
2,10.0,15.0,162,32.4,70,92,0,6,0.2839506172839506,0.0,0,0.0,0,0.0,0.0,0.0,59.67283950617284,6.996322002797922
3,15.0,20.0,164,32.8,70,94,0,6,0.2804878048780488,0.0,0,0.0,0,0.0,0.0,0.0,59.51829268292683,6.895095960505589
4,20.0,25.0,162,32.4,68,94,0,6,0.2839506172839506,0.0,0,0.0,0,0.0,0.0,0.0,59.45679012345679,6.8503390611157355
5,25.0,30.0,166,33.2,70,96,0,6,0.27710843373493976,0.0,0,0.0,0,0.0,0.0,0.0,59.36746987951807,6.791465381802762
6,30.0,35.0,164,32.8,70,94,0,6,0.2804878048780488,0.0,0,0.0,0,0.0,0.0,0.0,59.51829268292683,6.89509596050559
7,35.0,40.0,162,32.4,70,92,0,6,0.2839506172839506,0.0,0,0.0,0,0.0,0.0,0.0,59.67283950617284,6.996322002797922
8,40.0,45.0,162,32.4,70,92,0,6,0.2839506172839506,0.0,0,0.0,0,0.0,0.0,0.0,59.67283950617284,6.996322002797922
9,45.0,50.0,162,32.4,68,94,0,6,0.2839506172839506,0.0,0,0.0,0,0.0,0.0,0.0,59.45679012345679,6.8503390611157355
10,50.0,55.0,176,35.2,76,100,0,6,0.26704545454545453,0.0,0,0.0,0,0.0,0.0,0.0,59.36363636363637,6.795188501937188
11,55.0,60.0,168,33.6,72,96,0,6,0.27380952380952384,0.0,0,0.0,0,0.0,0.0,0.0,59.42857142857143,6.837024057233069
