win_index,t_start,t_end,n_pkts,pkts_per_s,fc3,fc6,fc16,n_flows,top_flow_share,fc6_addr_entropy,fc6_addr_distinct,fc16_addr_entropy,fc16_addr_distinct,fc16_qty_mean,fc16_qty_std,fc16_qty_max,frame_len_mean,frame_len_std
0,0.0,5.0,708,141.6,708,0,0,6,0.4533898305084746,0.0,0,0.0,0,0.0,0.0,0.0,64.11864406779661,8.513866547296647
1,5.0,10.0,712,142.4,710,2,0,6,0.4508426966292135,0.0,1,0.0,0,0.0,0.0,0.0,64.07162921348315,8.512989654127452
2,10.0,15.0,710,142.0,710,0,0,6,0.4507042253521127,0.0,0,0.0,0,0.0,0.0,0.0,64.09436619718309,8.514170248522719
3,15.0,20.0,714,142.8,712,2,0,6,0.45098039215686275,0.0,1,0.0,0,0.0,0.0,0.0,64.07282913165267,8.512983401474024
4,20.0,25.0,714,142.8,712,2,0,6,0.4481792717086835,0.0,1,0.0,0,0.0,0.0,0.0,64.07282913165267,8.512983401474024
5,25.0,30.0,710,142.0,710,0,0,6,0.4535211267605634,0.0,0,0.0,0,0.0,0.0,0.0,64.11971830985915,8.51385150952761
6,30.0,35.0,710,142.0,710,0,0,6,0.45211267605633804,0.0,0,0.0,0,0.0,0.0,0.0,64.09436619718309,8.514170248522719
7,35.0,40.0,714,142.8,712,2,0,6,0.4495798319327731,0.0,1,0.0,0,0.0,0.0,0.0,64.07282913165267,8.512983401474024
8,40.0,45.0,710,142.0,710,0,0,6,0.45211267605633804,0.0,0,0.0,0,0.0,0.0,0.0,64.11971830985915,8.51385150952761
9,45.0,50.0,710,142.0,710,0,0,6,0.45211267605633804,0.0,0,0.0,0,0.0,0.0,0.0,64.09436619718309,8.514170248522719
10,50.0,55.0,714,142.8,710,4,0,6,0.4495798319327731,0.0,1,0.0,0,0.0,0.0,0.0,64.02380952380952,8.511863136761361
11,55.0,60.0,710,142.0,710,0,0,6,0.4507042253521127,0.0,0,0.0,0,0.0,0.0,0.0,64.11971830985915,8.51385150952761
12,60.0,65.0,10,2.0,10,0,0,2,0.5,0.0,0,0.0,0,0.0,0.0,0.0,64.5,8.5
