win_index,t_start,t_end,n_pkts,pkts_per_s,fc3,fc6,fc16,n_flows,top_flow_share,fc6_addr_entropy,fc6_addr_distinct,fc16_addr_entropy,fc16_addr_distinct,fc16_qty_mean,fc16_qty_std,fc16_qty_max,frame_len_mean,frame_len_std
0,0.0,5.0,176,35.2,76,100,0,6,0.26136363636363635,0.0,1,0.0,0,0.0,0.0,0.0,59.26136363636363,6.724267986827846
1,5.0,10.0,162,32.4,70,92,0,6,0.2839506172839506,0.0,1,0.0,0,0.0,0.0,0.0,59.67283950617284,6.996322002797922
2,10.0,15.0,160,32.0,68,92,0,6,0.2875,0.0,1,0.0,0,0.0,0.0,0.0,59.6125,6.954303973080278
3,15.0,20.0,162,32.4,68,94,0,6,0.2839506172839506,0.0,1,0.0,0,0.0,0.0,0.0,59.45679012345679,6.850339061115735
4,20.0,25.0,170,34.0,74,96,0,6,0.27058823529411763,0.0,1,0.0,0,0.0,0.0,0.0,59.48823529411764,6.880696130389302
5,25.0,30.0,164,32.8,70,94,0,6,0.2804878048780488,0.0,1,0.0,0,0.0,0.0,0.0,59.51829268292683,6.895095960505589
6,30.0,35.0,160,32.0,68,92,0,6,0.2875,0.0,1,0.0,0,0.0,0.0,0.0,59.6125,6.954303973080278
7,35.0,40.0,160,32.0,68,92,0,6,0.2875,0.0,1,0.0,0,0.0,0.0,0.0,59.6125,6.954303973080278
8,40.0,45.0,158,31.6,68,90,0,6,0.2848101265822785,0.0,1,0.0,0,0.0,0.0,0.0,59.65822784810127,6.986218034752265
9,45.0,50.0,166,33.2,72,94,0,6,0.27710843373493976,0.0,1,0.0,0,0.0,0.0,0.0,59.57831325301205,6.9379704020313415
10,50.0,55.0,160,32.0,68,92,0,6,0.2875,0.0,1,0.0,0,0.0,0.0,0.0,59.6125,6.954303973080278
11,55.0,60.0,160,32.0,68,92,0,6,0.2875,0.0,1,0.0,0,0.0,0.0,0.0,59.6125,6.954303973080278
12,60.0,65.0,4,0.8,2,2,0,4,0.25,0.0,1,0.0,0,0.0,0.0,0.0,60.25,7.361215932167728
