win_index,t_start,t_end,n_pkts,pkts_per_s,fc3,fc6,fc16,n_flows,top_flow_share,fc6_addr_entropy,fc6_addr_distinct,fc16_addr_entropy,fc16_addr_distinct,fc16_qty_mean,fc16_qty_std,fc16_qty_max,frame_len_mean,frame_len_std
0,0.0,5.0,156,31.2,148,8,0,8,0.16025641025641027,0.0,1,0.0,0,0.0,0.0,0.0,63.6025641025641,8.47974924579328
1,5.0,10.0,136,27.2,136,0,0,8,0.17647058823529413,0.0,0,0.0,0,0.0,0.0,0.0,64.5,8.5
2,10.0,15.0,144,28.8,140,4,0,8,0.1736111111111111,0.0,1,0.0,0,0.0,0.0,0.0,64.01388888888889,8.500805608155865
3,15.0,20.0,132,26.4,132,0,0,8,0.17424242424242425,0.0,0,0.0,0,0.0,0.0,0.0,64.5,8.5
4,20.0,25.0,136,27.2,136,0,0,8,0.17647058823529413,0.0,0,0.0,0,0.0,0.0,0.0,64.5,8.5
5,25.0,30.0,144,28.8,140,4,0,8,0.16666666666666666,0.0,1,0.0,0,0.0,0.0,0.0,64.01388888888889,8.500805608155865
6,30.0,35.0,136,27.2,136,0,0,8,0.17647058823529413,0.0,0,0.0,0,0.0,0.0,0.0,64.5,8.5
7,35.0,40.0,140,28.0,136,4,0,8,0.17142857142857143,0.0,1,0.0,0,0.0,0.0,0.0,64.0,8.500420157682964
8,40.0,45.0,164,32.8,156,8,0,8,0.15853658536585366,0.0,1,0.0,0,0.0,0.0,0.0,63.646341463414636,8.48294120533431
9,45.0,50.0,160,32.0,148,12,0,8,0.15,0.0,1,0.0,0,0.0,0.0,0.0,63.1875,8.43814812325548
10,50.0,55.0,140,28.0,136,4,0,8,0.16428571428571428,0.0,1,0.0,0,0.0,0.0,0.0,64.0,8.500420157682964
11,55.0,60.0,132,26.4,132,0,0,8,0.18181818181818182,0.0,0,0.0,0,0.0,0.0,0.0,64.5,8.5
12,60.0,65.0,4,0.8,4,0,0,4,0.25,0.0,0,0.0,0,0.0,0.0,0.0,64.5,8.5
