win_index,t_start,t_end,n_pkts,pkts_per_s,fc3,fc6,fc16,n_flows,top_flow_share,fc6_addr_entropy,fc6_addr_distinct,fc16_addr_entropy,fc16_addr_distinct,fc16_qty_mean,fc16_qty_std,fc16_qty_max,frame_len_mean,frame_len_std
0,0.0,5.0,164,32.8,70,94,0,6,0.2865853658536585,0.0,0,0.0,0,0.0,0.0,0.0,59.6280487804878,6.965205762552443
1,5.0,10.0,162,32.4,70,92,0,6,0.2839506172839506,0.0,0,0.0,0,0.0,0.0,0.0,59.67283950617284,6.996322002797922
2,10.0,15.0,164,32.8,70,94,0,6,0.2804878048780488,0.0,0,0.0,0,0.0,0.0,0.0,59.51829268292683,6.89509596050559
3,15.0,20.0,162,32.4,70,92,0,6,0.2839506172839506,0.0,0,0.0,0,0.0,0.0,0.0,59.67283950617284,6.996322002797922
4,20.0,25.0,170,34.0,74,96,0,6,0.27058823529411763,0.0,0,0.0,0,0.0,0.0,0.0,59.48823529411764,6.880696130389302
5,25.0,30.0,158,31.6,66,92,0,6,0.2911392405063291,0.0,0,0.0,0,0.0,0.0,0.0,59.550632911392405,6.910409931560363
6,30.0,35.0,168,33.6,70,98,0,6,0.27976190476190477,0.0,0,0.0,0,0.0,0.0,0.0,59.32738095238095,6.760791218673631
7,35.0,40.0,168,33.6,72,96,0,6,0.27380952380952384,0.0,0,0.0,0,0.0,0.0,0.0,59.42857142857143,6.837024057233069
8,40.0,45.0,168,33.6,72,96,0,6,0.27380952380952384,0.0,0,0.0,0,0.0,0.0,0.0,59.42857142857143,6.837024057233069
9,45.0,50.0,168,33.6,72,96,0,6,0.27380952380952384,0.0,0,0.0,0,0.0,0.0,0.0,59.42857142857143,6.837024057233069
10,50.0,55.0,160,32.0,66,94,0,6,0.2875,0.0,0,0.0,0,0.0,0.0,0.0,59.39375,6.803580743806896
11,55.0,60.0,158,31.6,68,90,0,6,0.2848101265822785,0.0,0,0.0,0,0.0,0.0,0.0,59.65822784810127,6.986218034752265
