win_index,t_start,t_end,n_pkts,pkts_per_s,fc3,fc6,fc16,n_flows,top_flow_share,fc6_addr_entropy,fc6_addr_distinct,fc16_addr_entropy,fc16_addr_distinct,fc16_qty_mean,fc16_qty_std,fc16_qty_max,frame_len_mean,frame_len_std
0,0.0,5.0,714,142.8,714,0,0,6,0.4523809523809524,0.0,0,0.0,0,0.0,0.0,0.0,64.1218487394958,8.513821285690883
1,5.0,10.0,712,142.4,712,0,0,6,0.45365168539325845,0.0,0,0.0,0,0.0,0.0,0.0,64.12078651685393,8.513836421810486
2,10.0,15.0,714,142.8,714,0,0,6,0.4523809523809524,0.0,0,0.0,0,0.0,0.0,0.0,64.09663865546219,8.514144758592652
3,15.0,20.0,720,144.0,718,2,0,6,0.4486111111111111,0.0,0,0.0,0,0.0,0.0,0.0,64.07638888888889,8.512963856762378
4,20.0,25.0,722,144.4,718,4,0,6,0.4473684210526316,0.0,0,0.0,0,0.0,0.0,0.0,64.00415512465374,8.51192641663428
5,25.0,30.0,712,142.4,712,0,0,6,0.45365168539325845,0.0,0,0.0,0,0.0,0.0,0.0,64.12078651685393,8.513836421810486
6,30.0,35.0,716,143.2,716,0,0,6,0.45251396648044695,0.0,0,0.0,0,0.0,0.0,0.0,64.12290502793296,8.513806102684596
7,35.0,40.0,720,144.0,716,4,0,6,0.44722222222222224,0.0,0,0.0,0,0.0,0.0,0.0,64.00277777777778,8.511919293656891
8,40.0,45.0,716,143.2,716,0,0,6,0.4511173184357542,0.0,0,0.0,0,0.0,0.0,0.0,64.12290502793296,8.513806102684596
9,45.0,50.0,724,144.8,720,4,0,6,0.44613259668508287,0.0,0,0.0,0,0.0,0.0,0.0,64.0303867403315,8.51188083328498
10,50.0,55.0,712,142.4,712,0,0,6,0.45224719101123595,0.0,0,0.0,0,0.0,0.0,0.0,64.09550561797752,8.514157543582073
11,55.0,60.0,718,143.6,714,4,0,6,0.44986072423398327,0.0,0,0.0,0,0.0,0.0,0.0,64.02646239554318,8.511870886072984
12,60.0,65.0,8,1.6,8,0,0,4,0.375,0.0,0,0.0,0,0.0,0.0,0.0,64.5,8.5
