win_index,t_start,t_end,n_pkts,pkts_per_s,fc3,fc6,fc16,n_flows,top_flow_share,fc6_addr_entropy,fc6_addr_distinct,fc16_addr_entropy,fc16_addr_distinct,fc16_qty_mean,fc16_qty_std,fc16_qty_max,frame_len_mean,frame_len_std
0,0.0,5.0,716,143.2,714,2,0,6,0.44972067039106145,0.0,0,0.0,0,0.0,0.0,0.0,64.07402234636872,8.512977016031376
1,5.0,10.0,710,142.0,710,0,0,6,0.4535211267605634,0.0,0,0.0,0,0.0,0.0,0.0,64.11971830985915,8.51385150952761
2,10.0,15.0,720,144.0,718,2,0,6,0.4486111111111111,0.0,0,0.0,0,0.0,0.0,0.0,64.0513888888889,8.513151477037587
3,15.0,20.0,714,142.8,712,2,0,6,0.45098039215686275,0.0,0,0.0,0,0.0,0.0,0.0,64.07282913165267,8.512983401474024
4,20.0,25.0,720,144.0,718,2,0,6,0.4486111111111111,0.0,0,0.0,0,0.0,0.0,0.0,64.0513888888889,8.513151477037587
5,25.0,30.0,718,143.6,714,4,0,6,0.44846796657381616,0.0,0,0.0,0,0.0,0.0,0.0,64.02646239554318,8.511870886072984
6,30.0,35.0,712,142.4,712,0,0,6,0.45365168539325845,0.0,0,0.0,0,0.0,0.0,0.0,64.12078651685393,8.513836421810486
7,35.0,40.0,722,144.4,718,4,0,6,0.44598337950138506,0.0,0,0.0,0,0.0,0.0,0.0,64.00415512465374,8.511926416634278
8,40.0,45.0,712,142.4,712,0,0,6,0.45224719101123595,0.0,0,0.0,0,0.0,0.0,0.0,64.12078651685393,8.513836421810486
9,45.0,50.0,716,143.2,714,2,0,6,0.45251396648044695,0.0,0,0.0,0,0.0,0.0,0.0,64.07402234636872,8.512977016031375
10,50.0,55.0,718,143.6,716,2,0,6,0.44846796657381616,0.0,0,0.0,0,0.0,0.0,0.0,64.05013927576601,8.513155065708732
11,55.0,60.0,718,143.6,714,4,0,6,0.44846796657381616,0.0,0,0.0,0,0.0,0.0,0.0,64.02646239554318,8.511870886072984
12,60.0,65.0,20,4.0,20,0,0,4,0.45,0.0,0,0.0,0,0.0,0.0,0.0,64.5,8.5
