win_index,t_start,t_end,n_pkts,pkts_per_s,fc3,fc6,fc16,n_flows,top_flow_share,fc6_addr_entropy,fc6_addr_distinct,fc16_addr_entropy,fc16_addr_distinct,fc16_qty_mean,fc16_qty_std,fc16_qty_max,frame_len_mean,frame_len_std
0,0.0,5.0,710,142.0,710,0,0,6,0.4535211267605634,0.0,0,0.0,0,0.0,0.0,0.0,64.11971830985915,8.51385150952761
1,5.0,10.0,714,142.8,712,2,0,6,0.4495798319327731,0.0,1,0.0,0,0.0,0.0,0.0,64.07282913165267,8.512983401474024
2,10.0,15.0,718,143.6,714,4,0,6,0.44707520891364905,0.0,1,0.0,0,0.0,0.0,0.0,64.00139275766017,8.511911906251209
3,15.0,20.0,712,142.4,712,0,0,6,0.45224719101123595,0.0,0,0.0,0,0.0,0.0,0.0,64.12078651685393,8.513836421810486
4,20.0,25.0,722,144.4,718,4,0,6,0.4473684210526316,0.0,1,0.0,0,0.0,0.0,0.0,64.02908587257618,8.51187773639131
5,25.0,30.0,714,142.8,714,0,0,6,0.4495798319327731,0.0,0,0.0,0,0.0,0.0,0.0,64.09663865546219,8.514144758592652
6,30.0,35.0,714,142.8,710,4,0,6,0.4495798319327731,0.0,1,0.0,0,0.0,0.0,0.0,64.02380952380952,8.51186313676136
7,35.0,40.0,716,143.2,714,2,0,6,0.44972067039106145,0.0,1,0.0,0,0.0,0.0,0.0,64.07402234636872,8.512977016031375
8,40.0,45.0,704,140.8,704,0,0,6,0.45454545454545453,0.0,0,0.0,0,0.0,0.0,0.0,64.11647727272727,8.513896466655998
9,45.0,50.0,718,143.6,716,2,0,6,0.44846796657381616,0.0,1,0.0,0,0.0,0.0,0.0,64.05013927576601,8.513155065708734
10,50.0,55.0,706,141.2,706,0,0,6,0.45325779036827196,0.0,0,0.0,0,0.0,0.0,0.0,64.11756373937678,8.513881533541742
11,55.0,60.0,710,142.0,708,2,0,6,0.44929577464788734,0.0,1,0.0,0,0.0,0.0,0.0,64.07042253521126,8.512995771440416
