win_index,t_start,t_end,n_pkts,pkts_per_s,fc3,fc6,fc16,n_flows,top_flow_share,fc6_addr_entropy,fc6_addr_distinct,fc16_addr_entropy,fc16_addr_distinct,fc16_qty_mean,fc16_qty_std,fc16_qty_max,frame_len_mean,frame_len_std
0,0.0,5.0,80,16.0,76,4,0,4,0.3125,0.0,1,0.0,0,0.0,0.0,0.0,63.625,8.481413502477048
1,5.0,10.0,76,15.2,72,4,0,4,0.3157894736842105,0.0,1,0.0,0,0.0,0.0,0.0,63.578947368421055,8.477932900205554
2,10.0,15.0,76,15.2,74,2,0,4,0.34210526315789475,0.0,1,0.0,0,0.0,0.0,0.0,64.03947368421052,8.501456205717265
3,15.0,20.0,68,13.6,68,0,0,4,0.36764705882352944,0.0,0,0.0,0,0.0,0.0,0.0,64.5,8.5
4,20.0,25.0,86,17.2,80,6,0,4,0.313953488372093,0.0,1,0.0,0,0.0,0.0,0.0,63.27906976744186,8.449096776814063
5,25.0,30.0,84,16.8,78,6,0,4,0.30952380952380953,0.0,1,0.0,0,0.0,0.0,0.0,63.25,8.445730113072353
6,30.0,35.0,76,15.2,74,2,0,4,0.34210526315789475,0.0,1,0.0,0,0.0,0.0,0.0,64.03947368421052,8.501456205717263
7,35.0,40.0,76,15.2,72,4,0,4,0.3157894736842105,0.0,1,0.0,0,0.0,0.0,0.0,63.578947368421055,8.477932900205554
8,40.0,45.0,74,14.8,72,2,0,4,0.33783783783783783,0.0,1,0.0,0,0.0,0.0,0.0,64.02702702702703,8.501149322890425
9,45.0,50.0,70,14.0,70,0,0,4,0.35714285714285715,0.0,0,0.0,0,0.0,0.0,0.0,64.5,8.5
10,50.0,55.0,80,16.0,74,6,0,4,0.3,0.0,1,0.0,0,0.0,0.0,0.0,63.1875,8.43814812325548
11,55.0,60.0,80,16.0,76,4,0,4,0.325,0.0,1,0.0,0,0.0,0.0,0.0,63.625,8.481413502477048
