win_index,t_start,t_end,n_pkts,pkts_per_s,fc3,fc6,fc16,n_flows,top_flow_share,fc6_addr_entropy,fc6_addr_distinct,fc16_addr_entropy,fc16_addr_distinct,fc16_qty_mean,fc16_qty_std,fc16_qty_max,frame_len_mean,frame_len_std
0,0.0,5.0,720,144.0,718,2,0,6,0.4486111111111111,0.0,0,0.0,0,0.0,0.0,0.0,64.07638888888889,8.512963856762378
1,5.0,10.0,726,145.2,722,4,0,6,0.44490358126721763,0.0,0,0.0,0,0.0,0.0,0.0,64.03168044077135,8.51188371594382
2,10.0,15.0,712,142.4,712,0,0,6,0.45224719101123595,0.0,0,0.0,0,0.0,0.0,0.0,64.09550561797752,8.514157543582073
3,15.0,20.0,716,143.2,714,2,0,6,0.4511173184357542,0.0,0,0.0,0,0.0,0.0,0.0,64.07402234636872,8.512977016031375
4,20.0,25.0,714,142.8,714,0,0,6,0.4523809523809524,0.0,0,0.0,0,0.0,0.0,0.0,64.09663865546219,8.514144758592652
5,25.0,30.0,716,143.2,716,0,0,6,0.4511173184357542,0.0,0,0.0,0,0.0,0.0,0.0,64.12290502793296,8.513806102684596
6,30.0,35.0,716,143.2,714,2,0,6,0.44972067039106145,0.0,0,0.0,0,0.0,0.0,0.0,64.07402234636872,8.512977016031375
7,35.0,40.0,722,144.4,718,4,0,6,0.4473684210526316,0.0,0,0.0,0,0.0,0.0,0.0,64.00415512465374,8.51192641663428
8,40.0,45.0,716,143.2,716,0,0,6,0.4511173184357542,0.0,0,0.0,0,0.0,0.0,0.0,64.12290502793296,8.513806102684596
9,45.0,50.0,726,145.2,722,4,0,6,0.4462809917355372,0.0,0,0.0,0,0.0,0.0,0.0,64.03168044077135,8.51188371594382
10,50.0,55.0,728,145.6,720,8,0,6,0.4423076923076923,0.0,0,0.0,0,0.0,0.0,0.0,63.91208791208791,8.508752251146575
11,55.0,60.0,728,145.6,722,6,0,6,0.44368131868131866,0.0,0,0.0,0,0.0,0.0,0.0,63.98489010989011,8.51056500745783
