win_index,t_start,t_end,n_pkts,pkts_per_s,fc3,fc6,fc16,n_flows,top_flow_share,fc6_addr_entropy,fc6_addr_distinct,fc16_addr_entropy,fc16_addr_distinct,fc16_qty_mean,fc16_qty_std,fc16_qty_max,frame_len_mean,frame_len_std
0,0.0,5.0,718,143.6,714,4,0,6,0.44846796657381616,0.0,0,0.0,0,0.0,0.0,0.0,64.02646239554318,8.511870886072984
1,5.0,10.0,722,144.4,716,6,0,6,0.4473684210526316,0.0,0,0.0,0,0.0,0.0,0.0,63.95567867036011,8.510428808269618
2,10.0,15.0,716,143.2,714,2,0,6,0.44972067039106145,0.0,0,0.0,0,0.0,0.0,0.0,64.07402234636872,8.512977016031375
3,15.0,20.0,722,144.4,720,2,0,6,0.4487534626038781,0.0,0,0.0,0,0.0,0.0,0.0,64.07756232686981,8.512957087820851
4,20.0,25.0,712,142.4,712,0,0,6,0.45365168539325845,0.0,0,0.0,0,0.0,0.0,0.0,64.09550561797752,8.514157543582073
5,25.0,30.0,716,143.2,716,0,0,6,0.45251396648044695,0.0,0,0.0,0,0.0,0.0,0.0,64.12290502793296,8.513806102684596
6,30.0,35.0,710,142.0,710,0,0,6,0.4535211267605634,0.0,0,0.0,0,0.0,0.0,0.0,64.09436619718309,8.514170248522719
7,35.0,40.0,722,144.4,720,2,0,6,0.4487534626038781,0.0,0,0.0,0,0.0,0.0,0.0,64.07756232686981,8.512957087820851
8,40.0,45.0,716,143.2,714,2,0,6,0.4511173184357542,0.0,0,0.0,0,0.0,0.0,0.0,64.07402234636872,8.512977016031375
9,45.0,50.0,716,143.2,716,0,0,6,0.4511173184357542,0.0,0,0.0,0,0.0,0.0,0.0,64.09776536312849,8.514131895488381
10,50.0,55.0,712,142.4,712,0,0,6,0.45365168539325845,0.0,0,0.0,0,0.0,0.0,0.0,64.12078651685393,8.513836421810486
11,55.0,60.0,704,140.8,700,4,0,6,0.4474431818181818,0.0,0,0.0,0,0.0,0.0,0.0,64.01704545454545,8.51183963652593
