win_index,t_start,t_end,n_pkts,pkts_per_s,fc3,fc6,fc16,n_flows,top_flow_share,fc6_addr_entropy,fc6_addr_distinct,fc16_addr_entropy,fc16_addr_distinct,fc16_qty_mean,fc16_qty_std,fc16_qty_max,frame_len_mean,frame_len_std
0,0.0,5.0,716,143.2,716,0,0,6,0.4511173184357542,0.0,0,0.0,0,0.0,0.0,0.0,64.12290502793296,8.513806102684596
1,5.0,10.0,722,144.4,720,2,0,6,0.4487534626038781,0.0,0,0.0,0,0.0,0.0,0.0,64.05263157894737,8.513147726342247
2,10.0,15.0,718,143.6,716,2,0,6,0.45125348189415043,0.0,0,0.0,0,0.0,0.0,0.0,64.07520891364902,8.512970500306283
3,15.0,20.0,710,142.0,710,0,0,6,0.4535211267605634,0.0,0,0.0,0,0.0,0.0,0.0,64.11971830985915,8.51385150952761
4,20.0,25.0,718,143.6,716,2,0,6,0.44986072423398327,0.0,0,0.0,0,0.0,0.0,0.0,64.05013927576601,8.513155065708732
5,25.0,30.0,720,144.0,716,4,0,6,0.44722222222222224,0.0,0,0.0,0,0.0,0.0,0.0,64.02777777777777,8.511874421820304
6,30.0,35.0,714,142.8,714,0,0,6,0.4523809523809524,0.0,0,0.0,0,0.0,0.0,0.0,64.1218487394958,8.513821285690883
7,35.0,40.0,712,142.4,712,0,0,6,0.45224719101123595,0.0,0,0.0,0,0.0,0.0,0.0,64.09550561797752,8.514157543582073
8,40.0,45.0,714,142.8,712,2,0,6,0.4495798319327731,0.0,0,0.0,0,0.0,0.0,0.0,64.07282913165267,8.512983401474024
9,45.0,50.0,722,144.4,718,4,0,6,0.4473684210526316,0.0,0,0.0,0,0.0,0.0,0.0,64.02908587257618,8.51187773639131
10,50.0,55.0,716,143.2,716,0,0,6,0.45251396648044695,0.0,0,0.0,0,0.0,0.0,0.0,64.09776536312849,8.514131895488381
11,55.0,60.0,736,147.2,728,8,0,6,0.44429347826086957,0.0,0,0.0,0,0.0,0.0,0.0,63.942934782608695,8.509074700378257
12,60.0,65.0,20,4.0,20,0,0,2,0.5,0.0,0,0.0,0,0.0,0.0,0.0,63.6,8.505292469985967
