win_index,t_start,t_end,n_pkts,pkts_per_s,fc3,fc6,fc16,n_flows,top_flow_share,fc6_addr_entropy,fc6_addr_distinct,fc16_addr_entropy,fc16_addr_distinct,fc16_qty_mean,fc16_qty_std,fc16_qty_max,frame_len_mean,frame_len_std
0,0.0,5.0,72,14.4,72,0,0,4,0.3611111111111111,0.0,0,0.0,0,0.0,0.0,0.0,64.5,8.5
1,5.0,10.0,70,14.0,68,2,0,4,0.32857142857142857,0.0,0,0.0,0,0.0,0.0,0.0,64.0,8.500420157682964
2,10.0,15.0,68,13.6,68,0,0,4,0.35294117647058826,0.0,0,0.0,0,0.0,0.0,0.0,64.5,8.5
3,15.0,20.0,74,14.8,72,2,0,4,0.33783783783783783,0.0,0,0.0,0,0.0,0.0,0.0,64.02702702702703,8.501149322890425
4,20.0,25.0,78,15.6,74,4,0,4,0.32051282051282054,0.0,0,0.0,0,0.0,0.0,0.0,63.6025641025641,8.479749245793288
5,25.0,30.0,66,13.2,66,0,0,4,0.36363636363636365,0.0,0,0.0,0,0.0,0.0,0.0,64.5,8.5
6,30.0,35.0,74,14.8,74,0,0,4,0.35135135135135137,0.0,0,0.0,0,0.0,0.0,0.0,64.5,8.5
7,35.0,40.0,72,14.4,70,2,0,4,0.3333333333333333,0.0,0,0.0,0,0.0,0.0,0.0,64.01388888888889,8.500805608155872
8,40.0,45.0,84,16.8,76,8,0,4,0.2857142857142857,0.0,0,0.0,0,0.0,0.0,0.0,62.833333333333336,8.38626049436607
9,45.0,50.0,70,14.0,70,0,0,4,0.35714285714285715,0.0,0,0.0,0,0.0,0.0,0.0,64.5,8.5
10,50.0,55.0,70,14.0,68,2,0,4,0.32857142857142857,0.0,0,0.0,0,0.0,0.0,0.0,64.0,8.500420157682964
11,55.0,60.0,74,14.8,72,2,0,4,0.33783783783783783,0.0,0,0.0,0,0.0,0.0,0.0,64.02702702702703,8.501149322890425
