win_index,t_start,t_end,n_pkts,pkts_per_s,fc3,fc6,fc16,n_flows,top_flow_share,fc6_addr_entropy,fc6_addr_distinct,fc16_addr_entropy,fc16_addr_distinct,fc16_qty_mean,fc16_qty_std,fc16_qty_max,frame_len_mean,frame_len_std
0,0.0,5.0,714,142.8,714,0,0,6,0.4523809523809524,0.0,0,0.0,0,0.0,0.0,0.0,64.1218487394958,8.513821285690883
1,5.0,10.0,714,142.8,714,0,0,6,0.453781512605042,0.0,0,0.0,0,0.0,0.0,0.0,64.09663865546219,8.514144758592652
2,10.0,15.0,716,143.2,714,2,0,6,0.44972067039106145,0.0,0,0.0,0,0.0,0.0,0.0,64.07402234636872,8.512977016031375
3,15.0,20.0,712,142.4,712,0,0,6,0.45224719101123595,0.0,0,0.0,0,0.0,0.0,0.0,64.12078651685393,8.513836421810486
4,20.0,25.0,716,143.2,714,2,0,6,0.4483240223463687,0.0,0,0.0,0,0.0,0.0,0.0,64.04888268156425,8.513158489461038
5,25.0,30.0,718,143.6,716,2,0,6,0.44986072423398327,0.0,0,0.0,0,0.0,0.0,0.0,64.07520891364902,8.512970500306285
6,30.0,35.0,714,142.8,712,2,0,6,0.45098039215686275,0.0,0,0.0,0,0.0,0.0,0.0,64.07282913165267,8.512983401474024
7,35.0,40.0,726,145.2,720,6,0,6,0.44490358126721763,0.0,0,0.0,0,0.0,0.0,0.0,63.95867768595041,8.510466763490571
8,40.0,45.0,718,143.6,716,2,0,6,0.44846796657381616,0.0,0,0.0,0,0.0,0.0,0.0,64.07520891364902,8.512970500306283
9,45.0,50.0,718,143.6,716,2,0,6,0.44986072423398327,0.0,0,0.0,0,0.0,0.0,0.0,64.05013927576601,8.513155065708732
10,50.0,55.0,724,144.8,720,4,0,6,0.44613259668508287,0.0,0,0.0,0,0.0,0.0,0.0,64.0303867403315,8.51188083328498
11,55.0,60.0,714,142.8,712,2,0,6,0.4495798319327731,0.0,0,0.0,0,0.0,0.0,0.0,64.07282913165267,8.512983401474024
