win_index,t_start,t_end,n_pkts,pkts_per_s,fc3,fc6,fc16,n_flows,top_flow_share,fc6_addr_entropy,fc6_addr_distinct,fc16_addr_entropy,fc16_addr_distinct,fc16_qty_mean,fc16_qty_std,fc16_qty_max,frame_len_mean,frame_len_std
0,0.0,5.0,74,14.8,72,2,0,4,0.33783783783783783,0.0,1,0.0,0,0.0,0.0,0.0,64.02702702702703,8.501149322890424
1,5.0,10.0,68,13.6,68,0,0,4,0.36764705882352944,0.0,0,0.0,0,0.0,0.0,0.0,64.5,8.5
2,10.0,15.0,70,14.0,70,0,0,4,0.35714285714285715,0.0,0,0.0,0,0.0,0.0,0.0,64.5,8.5
3,15.0,20.0,80,16.0,76,4,0,4,0.325,0.0,1,0.0,0,0.0,0.0,0.0,63.625,8.481413502477048
4,20.0,25.0,76,15.2,72,4,0,4,0.3157894736842105,0.0,1,0.0,0,0.0,0.0,0.0,63.578947368421055,8.477932900205554
5,25.0,30.0,68,13.6,68,0,0,4,0.35294117647058826,0.0,0,0.0,0,0.0,0.0,0.0,64.5,8.5
6,30.0,35.0,68,13.6,68,0,0,4,0.35294117647058826,0.0,0,0.0,0,0.0,0.0,0.0,64.5,8.5
7,35.0,40.0,74,14.8,72,2,0,4,0.32432432432432434,0.0,1,0.0,0,0.0,0.0,0.0,64.02702702702703,8.501149322890425
8,40.0,45.0,78,15.6,74,4,0,4,0.32051282051282054,0.0,1,0.0,0,0.0,0.0,0.0,63.6025641025641,8.479749245793288
9,45.0,50.0,72,14.4,70,2,0,4,0.3333333333333333,0.0,1,0.0,0,0.0,0.0,0.0,64.01388888888889,8.50080560815587
10,50.0,55.0,70,14.0,70,0,0,4,0.35714285714285715,0.0,0,0.0,0,0.0,0.0,0.0,64.5,8.5
11,55.0,60.0,74,14.8,72,2,0,4,0.33783783783783783,0.0,1,0.0,0,0.0,0.0,0.0,64.02702702702703,8.501149322890425
